# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: dc.gov
# Property: dcgov GA4
# ----------------------------------------
# 
# Hostname exactly matches does.dc.gov
# Start date: 20250916
# End date: 20251216
Page title and screen class,Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
Aprendizajes | hace,/service/apprenticeships,0,4,0,80.75,10,0,0
"Arbeitslosenquote im District of Columbia im August bei 6,0 Prozent | tut",/release/district-columbia-unemployment-rate-60-percent-august-0,0,1,0,49,1,0,0
Assistance à l'ajustement du commerce | fait,/service/trade-adjustment-assistance,0,1,0,5,1,0,0
Aviso de pago final de indemnizaciones | ¿Se realiza?,/page/notice-final-payment-compensation-payments,0,1,0,5,2,0,0
Aviso para empleados sobre licencia familiar remunerada |,/publication/paid-family-leave-employee-notice,0,1,0,21,2,0,0
Burime për Punëtorët Federalë të Prekur | bën,/page/resources-impacted-federal-workers,0,1,0,25,1,0,0
Buscadores de empleo | hace,/page/job-seekers,0,2,0,35.5,3,0,0
Búsqueda de empleo simplificada |,/service/job-search-made-simple,0,1,0,17,4,0,0
Búsqueda de empleo simplificada | does,/service/job-search-made-simple,0,1,0,4,1,0,0
Carreras de salud para DCAHC | ¿qué hace?,/service/health-careers-dcahc,0,1,0,15,1,0,0
Centre américain pour l'emploi | fait,/service/american-job-center,0,2,0,35,2,0,0
Centro Americano de Empleo | does,/service/american-job-center,0,1,0,2,1,0,0
Centro Americano de Empleo | hace,/service/american-job-center,0,1,0,200,1,0,0
Centro de Empleo Americano | hace,/node/107112,0,1,0,2,1,0,0
Centro de Empleo Americano | hace,/service/american-job-center,0,5,0,92.8,7,0,0
Centro de Empleo Americano | sí,/service/american-job-center,0,1,0,40,1,0,0
Centro de Empleo Americano | ¿lo hace?,/service/american-job-center,0,15,0,105.86666666666666,23,0,0
Centros de Empleo Americanos - Preguntas Frecuentes | ¿Funciona?,/service/american-job-centers-frequently-asked-questions,0,1,0,10,1,0,0
Certificación de Trabajo Extranjero | ¿lo hace?,/page/foreign-labor-certification,0,1,0,15,1,0,0
Certificação de trabalho estrangeiro | faz,/page/foreign-labor-certification,0,1,0,35,1,0,0
Chứng nhận lao động nước ngoài |,/page/foreign-labor-certification,0,1,0,35,1,0,0
Como preencher uma candidatura de emprego usando o Indeed.com |,/page/how-complete-job-application-using-indeedcom ,0,1,0,4,1,0,0
Compensación al Trabajador - ¿Qué hace? | ¿Qué hace?,/page/workers-compensation-does,0,3,0,74,4,0,0
Compensación de trabajadores - DOES | does,/page/workers-compensation-does,0,1,0,68,3,0,0
Compensación laboral - DOES | hace,/page/workers-compensation-does,0,3,0,157.66666666666666,11,0,0
Compensación por desempleo para ex empleados federales |,/service/unemployment-compensation-former-federal-employees,0,1,0,36,1,0,0
Compensación por desempleo | does,/page/unemployment-compensation,0,1,0,7,2,0,0
Compensación por desempleo | hace,/page/unemployment-compensation,0,1,0,49,1,0,0
Compensación por desempleo | ¿Qué hace?,/page/unemployment-compensation,0,1,0,25,3,0,0
Compensación por desempleo | ¿lo hace?,/page/unemployment-compensation,0,1,0,23,1,0,0
Compensación por desempleo | ¿qué hace?,/page/unemployment-compensation,0,15,0,44.666666666666664,32,0,0
Compensação de Trabalhadores - FAZ | faz,/page/workers-compensation-does,0,1,0,7,1,0,0
Compensação dos Trabalhadores - DOES |,/page/workers-compensation-does,0,1,0,113,3,0,0
Compensação dos Trabalhadores - DOES | faz,/page/workers-compensation-does,0,0,0,0,2,0,0
Congé familial payé à Washington D.C. |,/page/dc-paid-family-leave,0,1,0,5,1,0,0
Congé familial payé à Washington DC | fait,/page/dc-paid-family-leave,0,1,0,53,2,0,0
Conozca Su Centro Americano de Trabajo (Orientación) | hace,/page/conozca-su-centro-americano-de-trabajo-orientación ,0,2,0,28.5,2,0,0
Conozca su Centro de Empleo Americano (Orientación) |,/page/get-know-your-american-job-center-orientation,0,2,0,57,2,0,0
Consultas de medios | ¿lo hace?,/page/media-inquiries-2,0,1,0,2,1,0,0
Currículums y cartas de presentación | hace,/page/resumes-and-cover-letters,0,1,0,11,2,0,0
Cách hoàn thành đơn xin việc trên DCNetworks.org |,/page/how-complete-job-application-dcnetworksorg,0,1,0,93,1,0,0
Cómo completar una solicitud de empleo en DCNetworks.org |,/page/how-complete-job-application-dcnetworksorg,0,1,0,60,2,0,0
Cómo completar una solicitud de empleo usando Indeed.com |,/page/how-complete-job-application-using-indeedcom ,0,1,0,23,1,0,0
Cómo ser aprendiz | hace,/service/how-be-apprentice,0,1,0,29,1,0,0
Cómo ser un aprendiz |,/service/how-be-apprentice,0,4,0,44.75,5,0,0
DC 带薪家庭假 | 确实,/page/dc-paid-family-leave,0,3,0,21,6,0,0
DC 유급 가족 휴가 |,/page/dc-paid-family-leave,0,1,0,11,1,0,0
DC 의료 경력 연합(DCAHC) |,/service/dc-alliance-healthcare-careers-dcahc,0,1,0,8,1,0,0
DC有給家族休暇|は,/page/dc-paid-family-leave,0,1,0,0,2,0,0
DOSとは |は,/page/about-does,0,1,0,14,1,0,0
Datos y rendimiento de DOES | does,/page/does-data-performance,0,1,0,44,1,0,0
Deixe a IA criar seu currículo | faz,/page/let-ai-create-your-resume,0,1,0,11,1,0,0
Depune o cerere | face,/page/file-claim,0,1,0,12,1,0,0
Derechos laborales y antidiscriminación de los trabajadores de DC |,/page/dc-worker-labor-and-anti-discrimination-rights,0,2,0,224,3,0,0
Derechos laborales y antidiscriminación de los trabajadores de DC |,/service/dc-worker-labor-and-anti-discrimination-rights,0,3,0,275.6666666666667,3,0,0
"Die Arbeitslosenquote im District of Columbia lag im August bei 6,0 Prozent.",/release/district-columbia-unemployment-rate-60-percent-august-0,0,1,0,844,1,0,0
"Die Arbeitslosenquote in der Metropolregion Washington liegt bei 5,6 Prozent |",/release/washington-metro’s-unemployment-rate-56-percent-1a,0,1,0,15,1,0,0
Divizia de Audiențe Administrative | nu,/page/administrative-hearings-division_5,0,1,0,20,1,0,0
Déposer une réclamation |,/page/file-claim,0,2,0,16,3,0,0
Dịch vụ | làm,/services,0,1,0,26,1,0,0
English (English) | does,/page/does-french-français-1,0,2,0,37.5,2,0,0
Escritório de Talentos e Serviços ao Cliente | faz,/page/office-talent-client-services,0,1,0,38,3,0,0
Especialista en facturación y codificación médica | ¿lo hace?,/page/medical-billing-coding-specialist,0,1,0,7,1,0,0
Estadísticas Laborales | hace,/page/labor-statistics,0,4,0,29.5,6,0,0
Estadísticas laborales | ¿lo hace?,/page/labor-statistics,0,1,0,63,2,0,0
Experiencia laboral (WEX) | hace,/service/work-experience-wex,0,1,0,67,1,0,0
Expérience de travail (WEX) | fait,/service/work-experience-wex,0,1,0,12,2,0,0
Fermeture du gouvernement fédéral : Foire aux questions |,/service/federal-government-shutdown-frequently-asked-questions,0,1,0,6,1,0,0
Formación en Habilidades Ocupacionales | hace,/service/occupational-skills-training,0,1,0,233,1,0,0
Formation en cours d'emploi | fait,/page/job-training,0,1,0,342,2,0,0
Formulario de pago del recargo trimestral de la prima de OWC | ¿lo hace?,/publication/owc-quarterly-premium-surcharge-payment-form,0,1,0,2,2,0,0
Halaman tidak ditemukan | tidak ditemukan,/does/lib/does/Guidebook-Hospitality_060906v2bFINAL.pdf,0,1,0,8,1,0,0
Hoja informativa sobre los derechos y obligaciones de los empleados |,/publication/employee-rights-and-obligations-information-sheet,0,1,0,7,2,0,0
Hội thảo Cuộc trò chuyện để có được công việc (Kỹ năng phỏng vấn) | does,/node/1476126,0,1,0,19,1,0,0
Indemnisation du chômage | fait,/am/page/unemployment-compensation,0,1,0,5,1,0,0
Información de contacto solicitada con frecuencia |,/page/frequently-requested-contact-information,0,1,0,22,3,0,0
Información fiscal del empleador - Seguro de desempleo | ¿lo hace?,/service/employer-tax-information-unemployment-insurance,0,1,0,1483,1,0,0
Información general de la interfaz de usuario |,/page/general-ui-information,0,1,0,11,2,0,0
Información general de la interfaz de usuario | hace,/es/page/general-ui-information,0,1,0,19,2,0,0
Información general de la interfaz de usuario | hace,/page/general-ui-information,0,5,0,23.2,7,0,0
Información general de la interfaz de usuario | ¿lo hace?,/page/general-ui-information,0,1,0,1,1,0,0
Informe médico | ¿lo hace?,/page/medical-report,0,1,0,7,3,0,0
Informes semestrales de cumplimiento de First Source |,/page/first-source-compliance-semi-annual-reports,0,1,0,6,1,0,0
Inicie su proceso de compensación por desempleo |,/service/start-your-unemployment-compensation-process,0,3,0,39.666666666666664,5,0,0
Instituto de Liderazgo Juvenil Marion Barry | ¿qué hace?,/service/marion-barry-youth-leadership-institute,0,1,0,6,1,0,0
Junta de Revisión de Compensaciones | dos,/page/compensation-review-board,0,1,0,38,1,0,0
Junta de Revisión de Compensación | ¿qué hace?,/page/compensation-review-board,0,1,0,56,1,0,0
"La alcaldesa Bowser lanza Talent Capital, la primera iniciativa regional de desarrollo económico y laboral de su tipo |",/release/mayor-bowser-launches-talent-capital-first-its-kind-regional-workforce-and-economic,0,1,0,19,1,0,0
"La tasa de desempleo del Distrito de Columbia se situó en el 6,0 por ciento en agosto | ¿es así?",/release/district-columbia-unemployment-rate-60-percent-august-0,0,1,0,3,1,0,0
"La tasa de desempleo del área metropolitana de Washington se sitúa en el 5,6 por ciento |",/release/washington-metro’s-unemployment-rate-56-percent-1a,0,1,0,80,8,0,0
"La tasa de desempleo en el área metropolitana de Washington es del 5,6 por ciento | ¿",/release/washington-metro’s-unemployment-rate-56-percent-1a,0,1,0,125,5,0,0
Licencia Familiar Pagada de DC | does,/page/dc-paid-family-leave,0,2,0,18,2,0,0
Licencia Familiar Pagada de DC | ¿Qué hace?,/page/dc-paid-family-leave,0,1,0,39,1,0,0
Licencia Familiar Pagada de DC | ¿qué hace?,/page/dc-paid-family-leave,0,53,0,79.09433962264151,114,0,0
"Lista de patrocinadores de aprendizaje no sindicalizados: ABC no sindicalizado, IEC no sindicalizado y actualizado no sindicalizado |",/node/194872,0,1,0,9,1,0,0
Lista de patrocinadores de aprendizaje sindical |,/node/194832,0,1,0,4,1,0,0
Liste des prestataires de formation admissibles (ETPL) |,/am/node/1259796,0,1,0,97,2,0,0
"Lo sentimos, la página solicitada ya no está disponible. |",/external-link/department-employment-services-does,0,1,0,7,1,0,0
"Lo sentimos, la página solicitada ya no está disponible. |",/node/159942,0,1,0,7,1,0,0
"Lo sentimos, la página solicitada ya no está disponible. |",/page/job-seeker-resources,0,1,0,5,2,0,0
"Lo sentimos, la página solicitada ya no está disponible. |",/service/unemployment-compensation,0,2,0,33.5,5,0,0
Lo sentimos; la página que solicitó ya no está disponible.,/page/paid-family-leave,0,1,0,59,2,0,0
Loi sur l'innovation et les opportunités en matière de main-d'œuvre (WIOA) |,/page/workforce-innovation-and-opportunity-act-wioa,0,1,0,105,2,0,0
"Los 50 empleos más demandados de Washington, D.C. |",/page/washington-dcs-hot-50-jobs,0,1,0,22,2,0,0
"Los 50 empleos más populares de Washington, DC |",/page/washington-dcs-hot-50-jobs,0,2,0,10.5,3,0,0
Medición de la precisión de los beneficios |,/page/benefit-accuracy-measurement,0,1,0,87,1,0,0
Medición de la precisión de los beneficios | ¿lo hace?,/page/benefit-accuracy-measurement,0,1,0,3,1,0,0
Medstar Washington Hospital Center - 교육 프로그램 |,/page/medstar-washington-hospital-center-training-program,0,1,0,255,1,0,0
Memorándum de pago de indemnización laboral | ¿lo hace?,/page/memo-payment-workers-compensation,0,2,0,4,4,0,0
Modernización de los sistemas de beneficios del seguro de desempleo | hace,/service/unemployment-insurance-benefits-systems-modernization,0,1,0,20,2,0,0
Modernización de los sistemas de prestaciones del seguro de desempleo |,/service/unemployment-insurance-benefits-systems-modernization,0,18,0,53.55555555555556,33,0,0
Modernización de los sistemas de prestaciones por desempleo | ¿lo hace?,/service/unemployment-insurance-benefits-systems-modernization,0,6,0,57.333333333333336,7,0,0
Modified District Government Services for Labor Day | does,/release/modified district-government-services- labor-day,0,2,0,16.5,2,0,0
Modified District Government Services for Memorial Day | does,/release/modified-dc-government-services-memorial-day-2025,0,1,0,20,1,0,0
News Room | Page 3 | does,/newsroom/press-releases,0,1,0,12,1,0,0
Nghỉ phép gia đình có lương của DC |,/page/dc-paid-family-leave,0,1,0,7,1,0,0
Normas laborales/Protección del trabajador | ¿lo hace?,/service/labor-standardsworker-protection,0,1,0,22,1,0,0
Notificaciones WARN de cierres y despidos de la industria 2025 |,/page/industry-closings-and-layoffs-warn-notifications-2025,0,1,0,14,1,0,0
Nộp đơn khiếu nại | có,/page/file-claim,0,1,0,53,1,0,0
OWC 8 Primer informe del empleador sobre lesiones o enfermedades laborales | ¿lo hace?,/publication/owc-8-employers-first-report-injury-or-occupational-disease,0,1,0,2,1,0,0
Oficina de Cumplimiento de Horas de Salario | hace,/service/office-wage-hour-compliance-0,0,1,0,64,1,0,0
Oficina de Cumplimiento de Primera Fuente | hace,/page/office-of-first-source-employment-program,0,1,0,114,1,0,0
Oficina de Cumplimiento de Primera Fuente | hace,/service/office-first-source-compliance,0,1,0,21,1,0,0
Oficina de Cumplimiento de Salarios y Horas | hace,/service/office-wage-hour-compliance-0,0,4,0,37,7,0,0
Oficina de Cumplimiento de Salarios y Horas | ¿lo hace?,/service/office-wage-hour-compliance-0,0,1,0,14,1,0,0
Oficina de Igualdad de Oportunidades en el Empleo | ¿lo hace?,/page/office-equal-employment-opportunity,0,1,0,16,1,0,0
Oficina de Normas Laborales | ¿lo hace?,/node/155712,0,1,0,9,1,0,0
Oficina de Normas Laborales | ¿lo hace?,/page/labor-standards-bureau,0,1,0,6,1,0,0
Oficina de Salarios y Horas para Empleadores | hace,/page/office-wage-hour-employers,0,1,0,11,1,0,0
Oficina de Salarios y Horas para Empleados | does,/page/office-wage-hour-employees,0,1,0,112,2,0,0
Oficina de Salarios y Horas para Empleados | hace,/page/office-wage-hour-employees,0,5,0,224,12,0,0
Oficina ደ Cumplimiento ደ Salarios እና ሆራስ | አንቺስ?,/service/office-wage-hour-compliance-0,0,1,0,82,3,0,0
Oportunidades de subvención | ¿qué hace?,/page/grant-opportunities,0,1,0,58,1,0,0
Page not found | does,/page/resources-impacted-federal-workers/user,0,1,0,1,2,0,0
Permiso Familiar Pagado de DC | hace,/page/dc-paid-family-leave,0,1,0,11,2,0,0
Permiso familiar remunerado de DC | DOES,/page/dc-paid-family-leave,0,1,0,36,1,0,0
Permiso familiar remunerado en DC | ¿lo hace?,/page/dc-paid-family-leave,0,24,0,52.708333333333336,31,0,0
Preguntas frecuentes sobre el cierre del gobierno federal |,/am/node/1682951,0,1,0,18,1,0,0
Preguntas frecuentes sobre el cierre del gobierno federal |,/service/federal-government-shutdown-frequently-asked-questions,0,6,0,100.83333333333333,7,0,0
Preguntas frecuentes sobre el cierre del gobierno federal | does,/service/federal-government-shutdown-frequently-asked-questions,0,1,0,11,1,0,0
Preguntas frecuentes sobre el cierre del gobierno federal | ¿Cierre del gobierno federal?,/service/federal-government-shutdown-frequently-asked-questions,0,2,0,28,2,0,0
Presentar un reclamo | hace,/page/file-claim,0,1,0,27,1,0,0
Presentar una reclamación |,/page/file-claim,0,2,0,96,11,0,0
Presentar una reclamación | does,/page/file-claim,0,3,0,9.333333333333334,5,0,0
Presentar una reclamación | hace,/page/file-claim,0,37,0,39.78378378378378,128,0,0
Presentar una reclamación | ¿lo hace?,/page/file-claim,0,15,0,103.86666666666666,69,0,0
Programa de Empleo Juvenil de Verano de la Alcaldesa Marion S. Barry | ¿Qué hace?,/service/mayor-marion-s-barry-summer-youth-employment-program,0,2,0,49,3,0,0
Programa de Empoderamiento de Proyectos | ¿qué hace?,/service/project-empowerment-program,0,1,0,0,2,0,0
Publications | Page 38 | does,/publications,0,1,0,15,1,0,0
Publications | Page 57 | does,/publications,0,1,0,14,1,0,0
Publications | Page 58 | does,/publications,0,1,0,12,2,0,0
Pyetje të Shpeshta rreth Mbylljes së Qeverisë Federale | bën,/service/federal-government-shutdown-frequently-asked-questions,0,1,0,13,2,0,0
Página no encontrada | hace,/page/file-SOLIICITUD,0,1,0,3,1,0,0
Página no encontrada | hace,/service/family-and-medical-leave-act,0,1,0,5,1,0,0
Página no encontrada | ¿Lo hace?,/service/workers-compensation,0,1,0,0,1,0,0
RFA - Beca del Programa de Becas Universitarias DOES para el Año Fiscal 2025 | does,/publication/rfa-fy25-does-college-fellowship-program-grant,0,1,0,18,1,0,0
RFA - FY25 DOES 大学奖学金计划补助金 |确实,/publication/rfa-fy25-does-college-fellowship-program-grant,0,1,0,12,1,0,0
Rada pro učňovské vzdělávání | dělá,/service/apprenticeship-council,0,1,0,23,4,0,0
Raporty obsługi klienta DOES | robi,/page/does-customer-service-reports,0,1,0,22,1,0,0
Recursos para los trabajadores federales afectados |,/page/resources-impacted-federal-workers,0,3,0,89.66666666666667,4,0,0
Respuesta Rápida | hace,/page/rapid-response,0,1,0,78,1,0,0
Ressources pour les fonctionnaires fédéraux touchés |,/page/resources-impacted-federal-workers,0,1,0,10,1,0,0
Ressources pour les travailleurs fédéraux touchés |,/page/resources-impacted-federal-workers,0,1,0,0,1,0,0
Sala de prensa | hace,/newsroom,0,1,0,31,1,0,0
Services | Page 3 | does,/services/youth.shtm,0,1,0,9,2,0,0
Servicios de Bolsa de Trabajo | ¿lo hace?,/page/job-bank-services,0,2,0,23.5,3,0,0
Servicios en línea | ¿lo hace?,/online-services,0,1,0,39,3,0,0
Servicios para jóvenes | ¿lo hace?,/service/youth-services,0,1,0,5,1,0,0
Servicios para jóvenes | ¿lo hace?,/service/youth-services/,0,2,0,63.5,3,0,0
Servicios para la juventud | hace,/service/youth-services,0,1,0,11,1,0,0
Servicios | Página 2 | hace,/services/office-wage-hour-compliance,0,1,0,60,2,0,0
Servicios | Página 2 | ¿lo hace?,/services,0,1,0,20,1,0,0
Servicios | does,/services,0,1,0,184,1,0,0
Servicios | hace,/services,0,22,0,33.72727272727273,26,0,0
Shutdown-Shutdown der Bundesregierung Häufig gestellte Fragen | tut,/service/federal-government-shutdown-frequently-asked-questions,0,1,0,10,1,0,0
"Sobre o Escritório de Licença Familiar Remunerada de Washington, D.C. |",/page/about-dc-office-paid-family-leave,0,1,0,12,1,0,0
Solicitud de conferencia informal/de mediación | ¿lo hace?,/publication/application-informalmediation-conference,0,1,0,2,1,0,0
TWCC Meeting | does,/page/twcc-meeting,0,1,0,25,1,0,0
Tabla de honorarios de abogados de la OWC | ¿Lo hace?,/page/owc-attorney-fees-schedule,0,1,0,7,2,0,0
Tabla de tarifas de Medicare | ¿,/page/medicare-fee-schedule,0,1,0,26,6,0,0
Tabla salarial | ¿,/page/wage-schedule,0,1,0,5,4,0,0
Thông tin liên lạc thường được yêu cầu |,/page/frequently-requested-contact-information,0,1,0,9,1,0,0
Tiếng Việt (Tiếng Việt) | làm,/page/does-vietnamese-tiếng-việt-1,0,2,0,74.5,3,0,0
Training | does,/service/formación,0,1,0,2,1,0,0
Trung tâm việc làm Hoa Kỳ |,/service/american-job-center,0,5,0,108.8,9,0,0
Técnico de procesamiento estéril | hace,/page/sterile-processing-technician,0,1,0,36,1,0,0
Tìm hiểu về Trung tâm việc làm Hoa Kỳ (Định hướng) |,/page/get-know-your-american-job-center-orientation,0,1,0,17,1,0,0
UI 税 | 确实,/page/ui-taxes,0,1,0,10,3,0,0
Uchazeči o zaměstnání | ano,/page/job-seekers,0,1,0,39,1,0,0
Udalosti | robí,/calendar/month/2026-09/deflate,0,1,0,3,1,0,0
Veranstaltungen | tut,/calendar/month/2022-03,0,1,0,12,2,0,0
Veranstaltungen | tut,/calendar/month/2026-09/deflate,0,1,0,14,1,0,0
